# Time (s),Width (um),Depth (um),Cap (um)
2.764134117647058884e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.764297058823530009e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.764460000000000268e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.764622941176470960e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.764785882352941652e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.764948823529411910e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.765111764705882602e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.765274705882353294e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.765437647058823986e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.765600588235294244e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.765763529411765370e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.765926470588235628e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.766089411764706754e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.766252352941177012e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.766415294117647704e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.766578235294117529e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.766741176470588221e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.766904117647058913e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.767067058823529171e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.767230000000000297e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.767392941176470555e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.767555882352941681e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.767718823529411939e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.767881764705882632e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.768044705882353324e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.768207647058824016e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.768370588235294274e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.768533529411764966e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.768696470588235658e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.768859411764705916e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.769022352941177042e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.769185294117647300e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.769348235294118426e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.769511176470588684e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.769674117647059376e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.769837058823529201e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.770000000000000327e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.770162941176470585e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.770325882352940843e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.770488823529411969e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.770651764705882227e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.770814705882353353e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.770977647058823611e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.771140588235294303e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.771303529411764995e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.771466470588235687e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.771629411764705946e-03,1.667540000000000233e-04,1.196272105024488578e-04,7.491682729195987117e-05
2.771792352941177071e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.771955294117647330e-03,1.667540000000000233e-04,1.196272105024488578e-04,7.491682729195987117e-05
2.772118235294117588e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.772281176470588714e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.772444117647058972e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.772607058823530098e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.772770000000000356e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.772932941176471048e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.773095882352941740e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.773258823529411998e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.773421764705882257e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.773584705882353382e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.773747647058823641e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.773910588235293899e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.774073529411765025e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.774236470588235283e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.774399411764706409e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.774562352941176667e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.774725294117647359e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.774888235294118051e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.775051176470588743e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.775214117647059001e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.775377058823530127e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.775540000000000385e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.775702941176470644e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.775865882352941769e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.776028823529412028e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.776191764705883153e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.776354705882353412e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.776517647058824104e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.776680588235293928e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.776843529411765054e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.777006470588235312e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.777169411764706438e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.777332352941176696e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.777495294117646955e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.777658235294118080e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.777821176470588339e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.777984117647059031e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.778147058823529723e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.778310000000000415e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.778472941176470673e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.778635882352941799e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.778798823529412057e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.778961764705883183e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.779124705882353441e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.779287647058823699e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.779450588235294825e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.779613529411765083e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.779776470588235775e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.779939411764706467e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.780102352941176726e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.780265294117646984e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.780428235294118110e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.780591176470588368e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.780754117647059060e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.780917058823529752e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.781080000000000010e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.781242941176470702e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.781405882352941394e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.781568823529412086e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.781731764705882345e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.781894705882353470e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.782057647058823729e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.782220588235294854e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.782383529411765113e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.782546470588235805e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.782709411764706497e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.782872352941176755e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.783035294117647447e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.783198235294118139e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.783361176470588831e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.783524117647058656e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.783687058823529781e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.783850000000000040e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.784012941176470732e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.784175882352941424e-03,1.684160000000000355e-04,1.208195082815430446e-04,7.566350663374020653e-05
2.784338823529412116e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.784501764705882374e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.784664705882353066e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.784827647058823758e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.784990588235294016e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.785153529411765142e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.785316470588235400e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.785479411764706526e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.785642352941176784e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.785805294117647476e-03,1.681390000000000109e-04,1.206207919850273310e-04,7.553906007677681504e-05
2.785968235294118168e-03,1.678620000000000134e-04,1.204220756885116309e-04,7.541461351981342356e-05
2.786131176470588861e-03,1.675849999999999887e-04,1.202233593919959173e-04,7.529016696285001852e-05
2.786294117647059119e-03,1.673080000000000183e-04,1.200246430954802443e-04,7.516572040588664059e-05
2.786457058823529811e-03,1.670309999999999937e-04,1.198259267989645307e-04,7.504127384892324911e-05
2.786620000000000503e-03,1.667540000000000233e-04,1.196272105024488578e-04,7.491682729195987117e-05
2.786782941176470761e-03,1.664769999999999987e-04,1.194284942059331442e-04,7.479238073499646614e-05
2.786945882352941453e-03,1.662000000000000012e-04,1.192297779094174577e-04,7.466793417803308820e-05
2.787108823529411712e-03,1.659230000000000036e-04,1.190310616129017576e-04,7.454348762106969672e-05
2.787271764705882404e-03,1.656460000000000061e-04,1.188323453163860576e-04,7.441904106410630524e-05
2.787434705882353096e-03,1.653690000000000086e-04,1.186336290198703711e-04,7.429459450714292730e-05
2.787597647058823788e-03,1.650920000000000111e-04,1.184349127233546710e-04,7.417014795017953582e-05
2.787760588235294046e-03,1.648150000000000136e-04,1.182361964268389845e-04,7.404570139321614433e-05
2.787923529411765172e-03,1.645380000000000161e-04,1.180374801303232845e-04,7.392125483625276640e-05
2.788086470588235430e-03,1.642610000000000185e-04,1.178387638338075980e-04,7.379680827928937492e-05
2.788249411764705688e-03,1.639839999999999939e-04,1.176400475372918844e-04,7.367236172232596988e-05
2.788412352941176814e-03,1.637070000000000235e-04,1.174413312407762114e-04,7.354791516536260550e-05
2.788575294117647072e-03,1.634299999999999989e-04,1.172426149442604978e-04,7.342346860839920047e-05
2.788738235294118198e-03,1.631530000000000014e-04,1.170438986477447977e-04,7.329902205143580898e-05
2.788901176470588456e-03,1.628760000000000038e-04,1.168451823512290977e-04,7.317457549447243105e-05
2.789064117647059148e-03,1.625990000000000063e-04,1.166464660547134112e-04,7.305012893750903956e-05
2.789227058823529840e-03,1.623220000000000088e-04,1.164477497581977111e-04,7.292568238054564808e-05
2.789390000000000532e-03,1.620450000000000113e-04,1.162490334616820246e-04,7.280123582358225660e-05
2.789552941176470791e-03,1.617679999999999867e-04,1.160503171651663110e-04,7.267678926661886511e-05
2.789715882352941916e-03,1.614910000000000163e-04,1.158516008686506381e-04,7.255234270965548718e-05
2.789878823529412175e-03,1.612140000000000187e-04,1.156528845721349380e-04,7.242789615269209569e-05
